player_id,player_object_id,player_name,dob,dod,batting_style,bowling_style,country_id
48385,56061,Nazmus Sadat,10/18/86,,left-hand bat,slow left-arm orthodox,25
1120,6013,Barry Jarman,2/17/36,7/17/20,right-hand bat,,2
49448,245186,Roger Whelan,7/27/80,,right-hand bat,right-arm medium-fast,29
1470,23960,Hamish McLeod,,,,,14
73611,696139,Ryan Murray,3/30/98,,right-hand bat,right-arm offbreak,9
287,14104,Ernie Hayes,1876-11-06,12/2/53,right-hand bat,legbreak,1
177,16871,Archie MacLaren,1871-12-01,11/17/44,right-hand bat,right-arm fast,1
1152,6576,Graham McKenzie,6/24/41,,right-hand bat,right-arm fast,2
65235,515056,Primoz Pustoslemsek,8/21/74,,left-hand bat,right-arm medium,197
113494,1338644,Asif Iqbal,1/28/82,,right-hand bat,right-arm medium,195
83357,887207,Ollie Pope,1/2/98,,right-hand bat,,1
7174,42650,Shakil Ahmed,2/12/66,,left-hand bat,slow left-arm orthodox,7
19,20137,Alfred Shaw,1842-08-29,1/16/07,right-hand bat,right-arm slow,1
1994,17099,Hugh Morris,10/5/63,,left-hand bat,right-arm medium,1
115375,1387873,Liam Myott,4/29/00,,right-hand bat,right-arm offbreak,179
1834,55933,Jahangir Shah,7/19/49,,right-hand bat,right-arm fast-medium,25
115122,1380787,Neeraj Tyagi,9/25/86,,right-hand bat,right-arm medium,126
96742,1082764,Muzammil Shahzad,2/1/79,,right-hand bat,right-arm offbreak,179
95162,1062812,Sajid Khan,9/3/93,,right-hand bat,right-arm offbreak,7
1677,49206,Rohan Jayasekera,12/7/57,,right-hand bat,,8
345,44059,Rolland Beaumont,1884-02-04,5/25/58,right-hand bat,right-arm bowler,3
115118,1380679,Shahid Afridi,1/5/00,,right-hand bat,right-arm medium,35
1798,37102,Stu Gillespie,3/2/57,,right-hand bat,right-arm fast-medium,5
58443,379539,Omar Willis,11/25/86,,right-hand bat,legbreak,39
115896,1399353,Laxman Gaonkar,4/20/88,,right-hand bat,,183
95173,1063353,Jun Hyunwoo,4/15/88,,right-hand bat,right-arm medium,195
57839,364788,Ben Foakes,2/15/93,,right-hand bat,,1
4182,41285,Mohammad Hussain,10/8/76,4/11/22,left-hand bat,slow left-arm orthodox,7
138,5438,Syd Gregory,1870-04-14,8/1/29,right-hand bat,right-arm bowler,2
1374,30135,Pochiah Krishnamurthy,7/12/47,1/28/99,right-hand bat,legbreak,6
101504,1126694,Darius D'Silva,4/16/98,,right-hand bat,right-arm medium,27
112810,1325922,Taher Muhammad,1/4/91,,right-hand bat,,197
1400,43273,Talat Ali,5/29/50,,right-hand bat,right-arm medium,7
1305,5398,John Gleeson,3/14/38,10/8/16,right-hand bat,legbreak googly,2
1766,38404,Derek Stirling,10/5/61,,right-hand bat,right-arm fast-medium,5
227,13992,Schofield Haigh,1871-03-19,2/27/21,right-hand bat,right-arm fast-medium,1
113492,1338636,Kuldeep Gurjar,7/26/84,,right-hand bat,legbreak,195
48099,51634,Derwin Christian,5/9/83,,right-hand bat,,4
97096,1093648,Tobden Singye,12/10/97,,right-hand bat,right-arm medium,112
59288,390752,Abdullah Mazari,1/1/87,,left-hand bat,slow left-arm orthodox,40
71381,643885,Saqib Mahmood,2/25/97,,right-hand bat,right-arm fast-medium,1
60,18536,Dick Pilling,1855-08-11,1891-03-28,right-hand bat,,1
1964,55878,Enamul Haque,2/27/66,,left-hand bat,slow left-arm orthodox,25
15625,48112,Monde Zondeki,7/25/82,,right-hand bat,right-arm fast,3
1471,23965,Parbhu Nana,8/17/33,,right-hand bat,slow left-arm orthodox,14
7570,26896,Amit Bhandari,10/1/78,,right-hand bat,right-arm fast-medium,6
337,15892,Sep Kinneir,1871-05-13,10/16/28,left-hand bat,right-arm medium,1
105180,1182040,Yusuf Ebrahim,12/10/86,,right-hand bat,right-arm medium,183
1495,51639,Wayne Daniel,1/16/56,,right-hand bat,right-arm fast,4
63642,481875,George Linde,12/4/91,,left-hand bat,slow left-arm orthodox,3
1345,28772,Ashok Gandotra,11/24/48,,left-hand bat,slow left-arm orthodox,6
112805,1325917,Mazhar Khan,7/31/86,,right-hand bat,,197
105370,1184115,Vijayshankar Chikkannaiah,6/16/87,,right-hand bat,,35
533,21614,Maurice Turnbull,3/16/06,8/5/44,right-hand bat,right-arm offbreak,1
1207,4613,Alan Connolly,6/29/39,,right-hand bat,right-arm fast-medium,2
104112,1167325,Raja Shoaib,3/17/76,,right-hand bat,,195
91227,990031,Towhid Hridoy,12/4/00,,right-hand bat,right-arm offbreak,25
61863,440977,Parth Desai,12/11/90,,right-hand bat,slow left-arm orthodox,17
57853,365126,Ramesh David,2/8/75,,right-hand bat,right-arm offbreak,17
45170,43685,Yasir Shah,5/2/86,,right-hand bat,legbreak googly,7
164,15463,Stanley Jackson,1870-11-21,3/9/47,right-hand bat,right-arm fast-medium,1
7126,32346,MSK Prasad,4/24/75,,right-hand bat,,6
88709,950309,Waheed Ahmed,11/15/85,,right-hand bat,right-arm medium,27
288,16242,Walter Lees,1875-12-25,9/10/24,right-hand bat,right-arm medium-fast,1
82047,876201,Kepler Lukies,3/6/07,,left-hand bat,slow left-arm orthodox,179
102732,1151267,Jatinkumar Darji,8/9/87,,right-hand bat,right-arm medium,211
70837,627732,Stuart Whittingham,2/10/94,,right-hand bat,right-arm fast-medium,30
2053,37241,Mark Haslam,9/26/72,,left-hand bat,slow left-arm orthodox,5
1108,21485,Ken Taylor,8/21/35,,right-hand bat,,1
59,18487,Ted Peate,1855-03-02,3/11/00,left-hand bat,slow left-arm orthodox,1
1346,34085,Eknath Solkar,3/18/48,6/26/05,left-hand bat,left-arm medium,6
115898,1399355,Jay Ahir,7/6/01,,right-hand bat,right-arm offbreak,183
53648,318842,Khaya Zondo,3/7/90,,right-hand bat,right-arm offbreak,3
67825,568625,Nilesh Ujawe,10/3/81,,left-hand bat,left-arm medium,197
78049,781133,Lee Hwanhee,6/9/82,,right-hand bat,right-arm offbreak,
10561,28146,Deep Dasgupta,6/7/77,,right-hand bat,,6
1835,56097,Samiur Rahman,12/3/53,4/19/22,right-hand bat,right-arm fast-medium,25
283,20316,Reggie Spooner,1880-10-21,10/2/61,right-hand bat,,1
431,10705,Percy Chapman,9/3/00,9/16/61,left-hand bat,,1
109957,1275728,Vyshakh Jagannivasan,2/27/89,,right-hand bat,right-arm medium-fast,126
102088,1141035,William Robertson,7/16/98,,left-hand bat,right-arm medium,4083
71619,647785,Sahibzada Farhan,3/6/96,,right-hand bat,,7
1713,16352,Jim Love,4/22/55,,right-hand bat,right-arm medium,1
7063,55952,Khaled Mahmud,7/26/71,,right-hand bat,right-arm medium,25
44785,50181,Tharanga Paranavitana,4/15/82,,left-hand bat,right-arm offbreak,8
113487,1338626,Alam Nakash,12/21/89,,right-hand bat,left-arm medium,195
1030,30132,AG Kripal Singh,8/6/33,7/22/87,right-hand bat,right-arm offbreak,6
1472,23964,John Nagenda,4/25/38,3/4/23,right-hand bat,right-arm fast-medium,14
112591,1323623,Tripurari Lal,4/1/84,,right-hand bat,right-arm offbreak,126
73499,694037,Pipi Raho,3/4/88,,right-hand bat,right-arm fast-medium,20
115363,1387426,Luo Shilin,11/14/04,,right-hand bat,legbreak,121
133,46983,Dicky Richards,1862-03-26,1/4/03,right-hand bat,,3
60507,420643,David Mathias,3/20/91,,right-hand bat,right-arm medium,108
7824,11848,Richard Dawson,8/4/80,,right-hand bat,right-arm offbreak,1
58488,379887,Lizaad Williams,10/1/93,,left-hand bat,right-arm medium-fast,3
69721,596002,Liam Roche,9/14/99,,right-hand bat,right-arm offbreak,9
114642,1360657,Faizan Patel,11/15/93,,right-hand bat,right-arm medium,183
101421,1125867,Mohammad Boota,1/5/83,,right-hand bat,right-arm medium,27
2077,9121,Richard Blakey,1/15/67,,right-hand bat,,1
1421,36609,Jeremy Coney,6/21/52,,right-hand bat,right-arm medium,5
53402,314984,Chad Hauptfleisch,1/25/88,,left-hand bat,,39
112804,1325916,Dileep Pallekonda,5/29/92,,right-hand bat,slow left-arm orthodox,197
1423,4999,Geoff Dymock,7/21/45,,left-hand bat,left-arm fast-medium,2
104114,1167327,Iqbal Mudassir,4/10/88,,right-hand bat,right-arm medium,195
70856,628240,Hussain Talat,2/12/96,,left-hand bat,right-arm medium-fast,7
405,22408,Jack White,1891-02-19,5/2/61,right-hand bat,slow left-arm orthodox,1
71499,646847,Dom Bess,7/22/97,,right-hand bat,right-arm offbreak,1
1702,49212,Sridharan Jeganathan,7/11/51,5/14/96,right-hand bat,slow left-arm orthodox,8
58765,381734,Fiqre Crockwell,7/8/85,6/20/16,right-hand bat,,12
1261,6531,Laurie Mayne,1/23/42,,left-hand bat,right-arm fast-medium,2
10336,23899,Ashif Mulla,5/5/80,,right-hand bat,,17
1755,52939,Milton Small,2/12/64,,right-hand bat,right-arm fast-medium,4
111314,1301596,Huzaifa Mohammed,8/7/82,,right-hand bat,right-arm offbreak,179
49902,259413,Raza-ur-Rehman,11/5/85,,right-hand bat,left-arm medium-fast,17
105322,1183926,Harish Srinivasan,9/4/91,,right-hand bat,,35
58993,387026,Jigme Singye,9/18/92,,right-hand bat,legbreak,112
1295,28864,Subrata Guha,1/31/46,11/5/03,right-hand bat,right-arm medium-fast,6
58440,379536,Kervin Ebanks,1/9/89,,right-hand bat,right-arm medium-fast,39
103537,1159150,AN Hyobeom,3/21/94,,right-hand bat,right-arm offbreak,195
67884,571703,Wellington Masakadza,10/4/93,,left-hand bat,slow left-arm orthodox,9
241,19376,Wilfred Rhodes,1877-10-29,7/8/73,right-hand bat,slow left-arm orthodox,1
1978,43697,Zahid Fazal,11/10/73,,right-hand bat,right-arm medium,7
70871,629057,Shadman Islam,5/18/95,,left-hand bat,slow left-arm orthodox,25
103702,1159860,Abdullah Jasat,7/17/94,,right-hand bat,left-arm medium,183
1589,36064,Shivlal Yadav,1/26/57,,right-hand bat,right-arm offbreak,6
65233,515054,Mark Oman,9/5/66,,left-hand bat,,197
52897,307195,Sacha De Alwis,1/30/92,,left-hand bat,slow left-arm orthodox,39
437,21462,Maurice Tate,1895-05-30,5/18/56,right-hand bat,right-arm medium-fast,1
62763,465797,Tharindu Kaushal,3/5/93,,right-hand bat,right-arm offbreak,8
46727,43409,Tabish Khan,12/12/84,,right-hand bat,right-arm fast-medium,7
113493,1338643,Sana Ullah,4/18/91,,right-hand bat,left-arm medium,195
3970,44682,Alan Dawson,11/27/69,,right-hand bat,right-arm medium-fast,3
580,6931,Jack Nitschke,4/14/05,9/29/82,left-hand bat,,2
6398,56101,Shafiuddin Ahmed,6/1/73,,right-hand bat,right-arm fast-medium,25
115129,1380794,Abdul Bashir,6/1/98,,right-hand bat,right-arm medium,35
1676,50241,Anura Ranasinghe,10/13/56,11/9/98,right-hand bat,left-arm medium,8
693,37226,Walter Hadlee,6/4/15,9/29/06,right-hand bat,right-arm medium,5
52369,300624,Srimantha Wijeyeratne,6/3/89,,right-hand bat,,17
1588,28107,Dilip Doshi,12/22/47,,left-hand bat,slow left-arm orthodox,6
47129,23862,Karun Jethi,12/19/83,,right-hand bat,right-arm offbreak,17
35758,55782,Gregory Strydom,3/26/84,,right-hand bat,right-arm medium,39
176,6046,Ernie Jones,1869-09-30,11/23/43,right-hand bat,right-arm fast,2
2023,53214,Philo Wallace,8/2/70,,right-hand bat,right-arm medium,4
282,9209,Walter Brearley,1876-03-11,1/30/37,right-hand bat,right-arm fast,1
109684,1271975,Azmat Ali,4/1/87,,right-hand bat,right-arm medium-fast,35
7571,35673,Vijay Bharadwaj,8/15/75,,right-hand bat,right-arm offbreak,6
52891,307189,Ramon Sealy,4/22/91,,right-hand bat,legbreak,39
461,18488,Ian Peebles,1/20/08,2/28/80,right-hand bat,legbreak googly,1
4481,15522,Richard Johnson,12/29/74,,right-hand bat,right-arm medium,1
1936,42041,Nadeem Abbasi,11/10/68,,right-hand bat,,7
102030,1139523,Rishad Hossain,7/15/02,,right-hand bat,legbreak googly,25
1412,38244,Rodney Redmond,12/29/44,,left-hand bat,slow left-arm orthodox,5
116107,1403368,Milad Momend,1/1/03,,right-hand bat,right-arm medium,161
55168,333035,Alistair Ifill,9/12/76,,right-hand bat,legbreak,39
62298,453274,Kevin Kasuza,6/20/93,,right-hand bat,right-arm offbreak,9
1712,14302,Geoff Humpage,4/24/54,,right-hand bat,right-arm medium,1
219,6936,Monty Noble,1873-01-28,6/22/40,right-hand bat,right-arm medium,2
63151,470875,Luke Le Tissier,7/16/96,,right-hand bat,right-arm offbreak,1094
52976,307653,Shabir Noori,2/22/92,,right-hand bat,right-arm offbreak,40
111929,1310708,Patrick Heron,9/29/96,,left-hand bat,,39
8241,6161,Michael Klinger,7/4/80,,right-hand bat,,2
7268,49854,Suresh Perera,2/16/78,,right-hand bat,right-arm fast-medium,8
15731,30288,Karn Sharma,10/23/87,,left-hand bat,legbreak googly,6
105800,1193255,Luke Harrington-Myers,5/4/01,,left-hand bat,slow left-arm orthodox,39
258,7564,Jack Saunders,1876-03-21,12/21/27,left-hand bat,left-arm medium,2
48620,212756,Sachith Pathirana,3/21/89,,left-hand bat,slow left-arm orthodox,8
242,7980,Victor Trumper,1877-11-02,6/28/15,right-hand bat,right-arm medium,2
35577,56176,Tapash Baisya,12/25/82,,right-hand bat,right-arm fast-medium,25
58,6517,Hugh Massie,1854-04-11,10/12/38,right-hand bat,,2
106214,1197882,Paul Manning,9/25/90,,right-hand bat,right-arm offbreak,39
114176,1347285,Joshua Asia,1/6/06,,right-hand bat,right-arm offbreak,173
58994,387032,Sonam Tobgay,3/25/90,,right-hand bat,right-arm medium,112
70894,629080,Binura Fernando,7/12/95,,right-hand bat,left-arm medium-fast,8
733,36181,Mac Anderson,10/8/19,12/21/79,left-hand bat,legbreak googly,5
1643,15461,Robin Jackman,8/13/45,12/25/20,right-hand bat,right-arm fast-medium,1
2123,44416,Dave Callaghan,2/1/65,,right-hand bat,right-arm medium,3
1938,33151,Vivek Razdan,8/25/69,,right-hand bat,right-arm fast-medium,6
210,5662,Clem Hill,1877-03-18,9/5/45,left-hand bat,legbreak,2
61552,434429,Aamer Yamin,6/26/90,,right-hand bat,right-arm medium,7
60261,416106,Rahil Ahmed,1/3/94,,right-hand bat,,15
115890,1399344,Akshay Naidoo,7/4/89,,right-hand bat,right-arm offbreak,39
67161,547079,Sami Aslam,12/12/95,,left-hand bat,right-arm medium,7
440,11946,George Duckworth,5/9/01,1/5/66,right-hand bat,,1
8069,55463,Trevor Gripper,12/28/75,,right-hand bat,right-arm offbreak,9
48722,217528,Troy Taylor,2/28/84,,right-hand bat,right-arm medium-fast,39
80445,820685,Nicholas Kirton,5/6/98,,left-hand bat,,17
21275,52300,Eion Katchay,12/8/77,,right-hand bat,right-arm fast-medium,17
254,3982,Warwick Armstrong,1879-05-22,7/13/47,right-hand bat,right-arm fast-medium,2
7267,48298,Niroshan Bandaratilleke,5/16/75,,right-hand bat,slow left-arm orthodox,8
112186,1318767,Sachin Mandy,6/7/91,,right-hand bat,right-arm medium,35
10313,38759,Regan West,4/27/79,,left-hand bat,left-arm fast-medium,29
62479,458897,Ruaidhri Smith,8/5/94,,right-hand bat,right-arm medium,30
63146,470870,Lucas Barker,6/23/95,,right-hand bat,right-arm medium,1094
114638,1360649,Brian Corbin,10/16/79,,right-hand bat,,39
59118,388678,Ben Dunk,3/11/87,,left-hand bat,right-arm offbreak,2
328,46586,Pompey Norton,1881-05-11,6/27/68,right-hand bat,right-arm medium,3
743,38384,Verdun Scott,7/31/16,8/2/80,right-hand bat,right-arm bowler,5
49655,252878,Conroy Wright,4/18/85,,right-hand bat,right-arm medium,39
114012,1345179,Cheick Keita,12/12/97,,right-hand bat,right-arm medium-fast,4084
61125,429748,Amila Aponso,6/23/93,,right-hand bat,slow left-arm orthodox,8
255,4985,Reggie Duff,1878-08-17,12/13/11,right-hand bat,right-arm medium,2
1687,26295,Arun Lal,8/1/55,,right-hand bat,right-arm medium,6
46718,43041,Sami Faridi,9/7/83,,right-hand bat,left-arm wrist-spin,17
2290,24776,Brijal Patel,11/14/77,,right-hand bat,slow left-arm orthodox,26
106756,1204647,Assad Mehmood,9/6/77,,,,185
2162,9069,Joey Benjamin,2/2/61,3/8/21,right-hand bat,right-arm medium-fast,1
1760,8501,Jonathan Agnew,4/4/60,,right-hand bat,right-arm fast,1
58441,379537,Alessandro Morris,8/22/82,,right-hand bat,right-arm offbreak,39
47078,5961,Moises Henriques,2/1/87,,right-hand bat,right-arm fast-medium,2
1837,55907,Hafizur Rahman,,,,,25
96582,1081233,Mahaj Midda,2/2/94,,right-hand bat,,119
110409,1283100,Lindinkosi Zulu,10/14/92,,right-hand bat,right-arm medium-fast,4253
1941,38989,Akram Raza,11/22/64,,right-hand bat,right-arm offbreak,7
63107,470749,Paul Chin,9/8/85,,right-hand bat,,39
114013,1345180,Lamissa Sanogo,12/21/94,,right-hand bat,right-arm medium-fast,4084
106262,1198880,Kushalkumar Mendon,2/16/89,,right-hand bat,right-arm medium,126
348,45415,Gerald Hartigan,1884-12-30,1/7/55,right-hand bat,right-arm fast-medium,3
60109,414002,Zachary McLaughlin,5/24/90,,right-hand bat,legbreak,39
109443,1263722,Anshuman Bhadauria,9/8/86,,right-hand bat,right-arm medium,161
88829,951781,Milton Shumba,10/19/00,,left-hand bat,slow left-arm orthodox,9
698,38738,Merv Wallace,12/19/16,3/21/08,right-hand bat,right-arm offbreak,5
678,29297,Dattaram Hindlekar,1/1/09,3/30/49,right-hand bat,,6
582,6280,Perker Lee,9/15/04,8/9/80,right-hand bat,,2
48995,228349,Marshall Ayub,12/5/88,,right-hand bat,legbreak,25
1663,49487,Lalith Kaluperuma,6/25/49,,right-hand bat,right-arm offbreak,8
114014,1345181,Mamadou Diawara,3/26/98,,right-hand bat,right-arm medium-fast,4084
93933,1046595,Sajid Liaqat,8/24/85,,right-hand bat,right-arm medium,35
49441,244639,Harry Gurney,10/25/86,,right-hand bat,left-arm fast-medium,1
103853,1161443,Ranjung Mikyo Dorji,9/13/99,,right-hand bat,right-arm medium,112
1546,4900,Rick Darling,5/1/57,,right-hand bat,,2
7024,13985,Aftab Habib,2/7/72,,right-hand bat,right-arm medium-fast,1
49093,232285,Peter Forrest,11/15/85,,right-hand bat,right-arm medium,2
1162,33850,Dilip Sardesai,8/8/40,7/2/07,right-hand bat,right-arm bowler,6
111975,1312429,Ben Wentzel,11/27/85,,right-hand bat,right-arm medium,1094
535,10643,Freddie Calthorpe,1892-05-27,11/19/35,right-hand bat,right-arm medium,1
1780,20185,Arnie Sidebottom,4/1/54,,right-hand bat,right-arm fast-medium,1
63117,470768,Jason Martin,3/18/95,,right-hand bat,,1094
697,38614,Eric Tindill,12/18/10,8/1/10,left-hand bat,,5
64758,500268,Ashton Turner,1/25/93,,right-hand bat,right-arm offbreak,2
108184,1236048,Vasu Saini,9/5/89,,right-hand bat,right-arm medium,188
7271,27641,Nikhil Chopra,12/26/73,,right-hand bat,right-arm offbreak,6
114015,1345182,Mahamadou Diaby,2/1/89,,right-hand bat,right-arm medium-fast,4084
329,47157,Sivert Samuelson,1883-11-21,11/18/58,right-hand bat,,3
1963,42612,Sajjad Akbar,3/1/61,,right-hand bat,right-arm offbreak,7
1660,48458,Ajit de Silva,12/12/52,,left-hand bat,slow left-arm orthodox,8
93371,1036525,Anthony Stokes,11/1/98,,right-hand bat,slow left-arm orthodox,1094
742,38256,Gordon Rowe,6/30/15,6/9/95,right-hand bat,,5
8962,49347,Saman Jayantha,1/26/74,,right-hand bat,right-arm offbreak,8
894,22340,Willie Watson,3/7/20,4/24/04,left-hand bat,,1
114017,1345184,Sekou Diaby,3/7/90,,right-hand bat,right-arm medium-fast,4084
1948,35939,Atul Wassan,3/23/68,,right-hand bat,right-arm fast-medium,6
1920,33963,Sanjeev Sharma,8/25/65,,right-hand bat,right-arm medium,6
66378,533561,Waqas Maqsood,11/4/87,,left-hand bat,left-arm fast-medium,7
1748,18533,Tony Pigott,6/4/58,,right-hand bat,right-arm fast-medium,1
109687,1271978,Nooruddin Mujadady,3/23/92,,left-hand bat,left-arm medium-fast,35
99240,1111481,Jabari Darrell,8/24/01,,right-hand bat,left-arm medium-fast,12
1628,21466,Chris Tavaré,10/27/54,,right-hand bat,right-arm offbreak,1
106729,1204137,Kyle Gilham,3/12/89,,left-hand bat,left-arm medium,126
735,36318,Len Butterfield,8/29/13,7/5/99,right-hand bat,right-arm fast-medium,5
2019,53230,David Williams,11/4/63,,right-hand bat,legbreak,4
53538,317248,Saad Nasim,4/29/90,,right-hand bat,legbreak,7
58996,387041,Thinley Jamtsho,3/15/92,,right-hand bat,right-arm medium-fast,112
114018,1345185,Mahamadou Malle,3/27/00,,right-hand bat,right-arm medium-fast,4084
112473,1322778,Tenjin Rabgey,4/3/07,,right-hand bat,legbreak,112
1926,4523,Greg Campbell,3/10/64,,right-hand bat,right-arm fast-medium,2
1689,7358,Greg Ritchie,1/23/60,,right-hand bat,right-arm medium,2
827,10850,Alec Coxon,1/18/16,1/22/06,right-hand bat,right-arm medium-fast,1
46017,12450,Steven Davies,6/17/86,,left-hand bat,,1
106302,1198949,Shantanu Vashisht,1/11/89,,right-hand bat,right-arm medium-fast,188
924,37607,Gordon Leggat,5/27/26,3/9/73,right-hand bat,,5
103210,1155597,Didier Ndikubwimana,9/28/03,,right-hand bat,,191
739,37713,Don McRae,12/25/12,8/10/86,left-hand bat,left-arm medium,5
95870,1072485,Pawan Sarraf,12/17/00,,right-hand bat,right-arm offbreak,32
47488,37095,Daniel Flynn,4/16/85,,left-hand bat,left-arm slow,5
365,46574,Claude Newberry,,8/1/16,right-hand bat,right-arm fast,3
104221,1167818,Phanuphong Thongsa,,,right-hand bat,right-arm medium,207
448,22420,Dodger Whysall,1887-10-31,11/11/30,right-hand bat,right-arm medium,1
60104,413702,Berend Westdijk,3/5/85,,right-hand bat,right-arm medium,15
620,9000,Charlie Barnett,7/3/10,5/28/93,right-hand bat,right-arm medium,1
2183,55756,Bryan Strang,6/9/72,,right-hand bat,left-arm medium,9
10272,36187,Graeme Aldridge,11/15/77,,right-hand bat,right-arm fast-medium,5
